from,to,date,subject
Carla.Forluniau@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/10/2014 18:12,RE: Coupon club
Carla.Forluniau@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/10/2014 18:12,RE: Coupon club
Carla.Forluniau@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/10/2014 18:12,RE: Coupon club
Carla.Forluniau@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/10/2014 18:12,RE: Coupon club
Varja.Lagos@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,1/10/2014 18:16,RE: Vacation scheduling procedures
Varja.Lagos@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,1/10/2014 18:16,RE: Vacation scheduling procedures
Varja.Lagos@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,1/10/2014 18:16,RE: Vacation scheduling procedures
Ruscella.Mies.Haber@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/10/2014 18:24,RE: Watch found
Ruscella.Mies.Haber@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/10/2014 18:24,RE: Watch found
Ruscella.Mies.Haber@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/10/2014 18:24,RE: Watch found
Ruscella.Mies.Haber@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/10/2014 18:24,RE: Watch found
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/10/2014 18:24,RE: Watch found
Ruscella.Mies.Haber@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/10/2014 18:24,RE: Watch found
Ruscella.Mies.Haber@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/10/2014 18:24,RE: Watch found
Nils.Calixto@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/10/2014 18:26,RE: Web site
Nils.Calixto@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/10/2014 18:26,RE: Web site
Isak.Baza@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/10/2014 18:34,RE: Anyone have time to help troubleshoot some software?
Isak.Baza@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/10/2014 18:34,RE: Anyone have time to help troubleshoot some software?
Kanon.Herrero@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,1/10/2014 18:35,RE: Vacation scheduling procedures
Kanon.Herrero@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,1/10/2014 18:35,RE: Vacation scheduling procedures
Kanon.Herrero@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,1/10/2014 18:35,RE: Vacation scheduling procedures
Henk.Mies@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/10/2014 18:36,RE: Who took the toolbox out of my truck?
Henk.Mies@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/10/2014 18:36,RE: Who took the toolbox out of my truck?
Henk.Mies@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/10/2014 18:36,RE: Who took the toolbox out of my truck?
Henk.Mies@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/10/2014 18:36,RE: Who took the toolbox out of my truck?
Henk.Mies@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/10/2014 18:36,RE: Who took the toolbox out of my truck?
Henk.Mies@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/10/2014 18:36,RE: Who took the toolbox out of my truck?
Sven.Flecha@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/10/2014 18:55,RE: Who's up for lunch?
Sven.Flecha@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/10/2014 18:55,RE: Who's up for lunch?
Sven.Flecha@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/10/2014 18:55,RE: Who's up for lunch?
Nils.Calixto@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/10/2014 18:57,RE: Web site
Nils.Calixto@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/10/2014 18:57,RE: Web site
Sten.Sanjorge Jr.@gastech.com.tethys,Ingrid.Barranco@gastech.com.kronos,1/10/2014 18:57,RE: Recommendations for a good investment advisor?
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,1/10/2014 18:57,RE: Recommendations for a good investment advisor?
Mat.Bramar@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/10/2014 19:26,RE: Watch found
Mat.Bramar@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/10/2014 19:26,RE: Watch found
Mat.Bramar@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/10/2014 19:26,RE: Watch found
Mat.Bramar@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/10/2014 19:26,RE: Watch found
Mat.Bramar@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/10/2014 19:26,RE: Watch found
Mat.Bramar@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/10/2014 19:26,RE: Watch found
Mat.Bramar@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/10/2014 19:26,RE: Watch found
Isak.Baza@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/10/2014 19:38,RE: Who's up for lunch?
Isak.Baza@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/10/2014 19:38,RE: Who's up for lunch?
Isak.Baza@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/10/2014 19:38,RE: Who's up for lunch?
Isak.Baza@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/10/2014 19:44,RE: Who's up for lunch?
Isak.Baza@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/10/2014 19:44,RE: Who's up for lunch?
Isak.Baza@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/10/2014 19:44,RE: Who's up for lunch?
Sten.Sanjorge Jr.@gastech.com.tethys,Ingrid.Barranco@gastech.com.kronos,1/10/2014 19:44,RE: Recommendations for a good investment advisor?
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,1/10/2014 19:44,RE: Recommendations for a good investment advisor?
Sven.Flecha@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/10/2014 20:12,RE: Who's up for lunch?
Sven.Flecha@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/10/2014 20:12,RE: Who's up for lunch?
Sven.Flecha@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/10/2014 20:12,RE: Who's up for lunch?
Sven.Flecha@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/10/2014 20:23,RE: Who's up for lunch?
Sven.Flecha@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/10/2014 20:23,RE: Who's up for lunch?
Sven.Flecha@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/10/2014 20:23,RE: Who's up for lunch?
Rachel.Pantanal@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/12/2014 13:22,FW: ARISE - Inspiration for Defenders of Kronos
Rachel.Pantanal@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/12/2014 13:22,FW: ARISE - Inspiration for Defenders of Kronos
Linnea.Bergen@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/13/2014,Action: Virus detected on your system
Isia.Vann@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/13/2014 9:01,The rest of the files are in your mailbox
Isia.Vann@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/13/2014 9:24,Did you like the flowers?
Mat.Bramar@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Felix.Balas@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Vira.Frente@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Marin.Onda@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Linnea.Bergen@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Isia.Vann@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Minke.Mies@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Mat.Bramar@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/13/2014 9:28,How to Prepare for the January 20 VIP Meetings
Lucas.Alcazar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/13/2014 9:40,Have you seen this?  New security tool
Lucas.Alcazar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/13/2014 9:40,Have you seen this?  New security tool
Lidelse.Dedos@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,1/13/2014 9:42,HASR Injection Progress
Lidelse.Dedos@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,1/13/2014 9:42,HASR Injection Progress
Lidelse.Dedos@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/13/2014 9:42,HASR Injection Progress
Linda.Lagos@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/13/2014 10:03,Training question
Linda.Lagos@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/13/2014 10:03,Training question
Linda.Lagos@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/13/2014 10:03,Training question
Linda.Lagos@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/13/2014 10:03,Training question
Linda.Lagos@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/13/2014 10:03,Training question
Linda.Lagos@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/13/2014 10:03,Training question
Linda.Lagos@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/13/2014 10:03,Training question
Lucas.Alcazar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/13/2014 10:10,RE: Have you seen this?  New security tool
Lucas.Alcazar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/13/2014 10:10,RE: Have you seen this?  New security tool
Ruscella.Mies.Haber@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,1/13/2014 10:15,Plants
Bertrand.Ovan@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/13/2014 10:18,Safety First!
Bertrand.Ovan@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/13/2014 10:18,Safety First!
Marin.Onda@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Vira.Frente@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Felix.Balas@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Marin.Onda@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Marin.Onda@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,1/13/2014 10:46,Cased-hole inspection schedule
Nils.Calixto@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/13/2014 10:47,Spam reports
Nils.Calixto@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/13/2014 10:47,Spam reports
Minke.Mies@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/13/2014 10:58,Concert
Orhan.Strum@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,1/13/2014 10:58,Managing perceptions about the IPO
Orhan.Strum@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,1/13/2014 10:58,Managing perceptions about the IPO
Orhan.Strum@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,1/13/2014 10:58,Managing perceptions about the IPO
Orhan.Strum@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/13/2014 10:58,Managing perceptions about the IPO
Ingrid.Barranco@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,1/13/2014 10:59,"Works for me, thanks"
Lucas.Alcazar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/13/2014 11:11,RE: Have you seen this?  New security tool
Lucas.Alcazar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/13/2014 11:11,RE: Have you seen this?  New security tool
Kare.Orilla@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,1/13/2014 11:26,"RE: Works for me, thanks"
Lucas.Alcazar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/13/2014 11:32,RE: Have you seen this?  New security tool
Lucas.Alcazar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/13/2014 11:32,RE: Have you seen this?  New security tool
Isak.Baza@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/13/2014 11:57,RE: Have you seen this?  New security tool
Isak.Baza@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/13/2014 11:57,RE: Have you seen this?  New security tool
Bertrand.Ovan@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/13/2014 12:03,Safety First!
Bertrand.Ovan@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/13/2014 12:03,Safety First!
Carla.Forluniau@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/13/2014 12:09,Anyone have time to help on a project?
Carla.Forluniau@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/13/2014 12:09,Anyone have time to help on a project?
Carla.Forluniau@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/13/2014 12:09,Anyone have time to help on a project?
Carla.Forluniau@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/13/2014 12:09,Anyone have time to help on a project?
Carla.Forluniau@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/13/2014 12:09,Anyone have time to help on a project?
